"","mean.in.group.Control","mean.in.group.Risk","ci.lower","ci.upper","p.value","diff","percent.diff","pvalue_adj","significant"
"brain_bio.weighted.mean_l1_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.00110797192857143,0.00111916754761905,6.57429762533473e-06,1.58169404699033e-05,2.3483774751842e-06,1.1195619047619e-05,1.01046053233986,5.44110673937768e-06,TRUE
"brain_bio.weighted.mean_l1_in_tract_superior_thalamic_radiation_.left..0.imaging",0.00111632320952381,0.00113163775,1.00998228263827e-05,2.05292581259983e-05,1.15873242770992e-08,1.53145404761905e-05,1.37187333789497,3.4562191378244e-08,TRUE
"brain_bio.weighted.mean_l1_in_tract_superior_thalamic_radiation_.right..0.imaging",0.00111117172857143,0.00112414042857143,7.86687350549605e-06,1.80705264945038e-05,7.38601447993698e-07,1.29686999999999e-05,1.16711932697146,1.83413469621402e-06,TRUE
"brain_bio.weighted.mean_l1_in_tract_uncinate_fasciculus_.left..0.imaging",0.00115939128571429,0.00116082347619048,-3.97850810998141e-06,6.84288906236258e-06,0.603514733536302,1.43219047619059e-06,0.123529518794704,0.637931052353036,FALSE
"brain_bio.weighted.mean_l1_in_tract_uncinate_fasciculus_.right..0.imaging",0.00116418628571429,0.00116531361904762,-3.77687770902362e-06,6.03154437569008e-06,0.651961720346598,1.12733333333323e-06,0.0968344454119347,0.682193816249767,FALSE
"brain_bio.weighted.mean_l2_in_tract_acoustic_radiation_.left..0.imaging",0.000712839578571429,0.000713023761904762,-5.39747756055612e-06,5.76584422722292e-06,0.948372407603525,1.84183333333402e-07,0.0258379779785118,0.957597820128851,FALSE
"brain_bio.weighted.mean_l2_in_tract_acoustic_radiation_.right..0.imaging",0.000726862226190476,0.000723682673809524,-8.33123448850086e-06,1.97212972659614e-06,0.226078026276101,-3.17955238095236e-06,-0.437435357951749,0.264863421303152,FALSE
"brain_bio.weighted.mean_l2_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.000703112783333333,0.000719253288095238,1.12963277932682e-05,2.09846817305414e-05,1.10148621616977e-10,1.61405047619048e-05,2.29557834027501,4.17278354884754e-10,TRUE
"brain_bio.weighted.mean_l2_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.000702088947619048,0.00071549515952381,8.65209545044261e-06,1.81603283590813e-05,4.21921158323254e-08,1.3406211904762e-05,1.90947485361016,1.18365989821497e-07,TRUE
"brain_bio.weighted.mean_l2_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.000621406064285714,0.000628724464285714,2.72193544331707e-06,1.19148645566829e-05,0.00183851642406169,7.3184e-06,1.17771621820464,0.00290027362944685,TRUE
"brain_bio.weighted.mean_l2_in_tract_corticospinal_tract_.left..0.imaging",0.00061139305,0.000615263557142857,5.49427667861995e-09,7.73552000903561e-06,0.0496759553950114,3.87050714285712e-06,0.633063647494376,0.0659777803393183,FALSE
"brain_bio.weighted.mean_l2_in_tract_corticospinal_tract_.right..0.imaging",0.00061505625952381,0.000618006116666667,-7.33429301021225e-07,6.63314358673553e-06,0.116336846727964,2.94985714285715e-06,0.479607693959736,0.14655054235877,FALSE
"brain_bio.weighted.mean_l2_in_tract_forceps_major.0.imaging",0.000645573716666667,0.000650315476190476,-3.00131436831364e-06,1.24848334159328e-05,0.229703369432166,4.74175952380957e-06,0.73450318707103,0.268112046768251,FALSE
"brain_bio.weighted.mean_l2_in_tract_forceps_minor.0.imaging",0.000693394207142857,0.00070504715,6.84818623927932e-06,1.64576994750064e-05,2.27991767507633e-06,1.16529428571429e-05,1.68056536052688,5.33007780794872e-06,TRUE
"brain_bio.weighted.mean_l2_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.00067756725952381,0.000687559354761905,5.45943699396999e-06,1.45247534822204e-05,1.69906370695103e-05,9.9920952380952e-06,1.47470160307297,3.41788396863404e-05,TRUE
"brain_bio.weighted.mean_l2_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.000689651426190476,0.000699850202380952,5.74938272844269e-06,1.46481696525098e-05,7.81063676701014e-06,1.01987761904763e-05,1.47883058066198,1.66136085331076e-05,TRUE
"brain_bio.weighted.mean_l2_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.000695677776190476,0.000704815304761905,4.45071973473233e-06,1.38243374081248e-05,0.000139701308707297,9.13752857142859e-06,1.31347139209558,0.00025529922260242,TRUE
"brain_bio.weighted.mean_l2_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.000709828204761905,0.000719140247619048,4.76793350119222e-06,1.38561522130936e-05,6.29877515323687e-05,9.31204285714289e-06,1.31187275944697,0.000120629679133946,TRUE
"brain_bio.weighted.mean_l2_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.000712973078571429,0.000732685964285714,1.35479919486623e-05,2.58777794799092e-05,5.67137048740182e-10,1.97128857142857e-05,2.76488500151844,2.01605567326133e-09,TRUE
"brain_bio.weighted.mean_l2_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.000717488161904762,0.000736496226190476,1.33715446886489e-05,2.46445838827797e-05,6.66034875087797e-11,1.90080642857143e-05,2.64925127618167,2.57964253858632e-10,TRUE
"brain_bio.weighted.mean_l2_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.000678752988095238,0.000689665680952381,6.40215464864055e-06,1.54232310656451e-05,2.42079964899894e-06,1.09126928571428e-05,1.60775614229954,5.58397785702421e-06,TRUE
"brain_bio.weighted.mean_l2_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.000687209747619048,0.000698234580952381,6.73075563224086e-06,1.53189110344258e-05,5.76548723309606e-07,1.10248333333333e-05,1.60428942859595,1.4668077813612e-06,TRUE
"brain_bio.weighted.mean_l2_in_tract_superior_thalamic_radiation_.left..0.imaging",0.000679454402380952,0.000687875995238095,4.45510881137335e-06,1.23880769029125e-05,3.40422630109211e-05,8.42159285714293e-06,1.23946402107807,6.66714509534643e-05,TRUE
"brain_bio.weighted.mean_l2_in_tract_uncinate_fasciculus_.left..0.imaging",0.000712410016666667,0.000716521307142857,-1.17911161341786e-06,9.4016925657989e-06,0.127552732387916,4.11129047619052e-06,0.577096107579601,0.158086660143055,FALSE
"brain_bio.weighted.mean_l2_in_tract_uncinate_fasciculus_.right..0.imaging",0.000705429085714286,0.000713408026190476,3.10553262168602e-06,1.28523483306949e-05,0.00136208084390956,7.97894047619048e-06,1.1310761971363,0.00219540359623932,TRUE
"brain_bio.weighted.mean_l3_in_tract_acoustic_radiation_.left..0.imaging",0.000490719078571429,0.000494605545238095,-1.54113406700653e-06,9.31406740033975e-06,0.160246367343119,3.88646666666661e-06,0.791994205316168,0.194772516747257,FALSE
"brain_bio.weighted.mean_l3_in_tract_acoustic_radiation_.right..0.imaging",0.000498860521428571,0.00049682865,-7.07552325517822e-06,3.01178039803556e-06,0.429326265665545,-2.03187142857133e-06,-0.407302510680285,0.472076974322919,FALSE
"brain_bio.weighted.mean_l3_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.000506126285714286,0.000521620335714286,1.05190836293054e-05,2.04690163706944e-05,1.52752967992986e-09,1.54940499999999e-05,3.06130118852323,5.21570989397103e-09,TRUE
"brain_bio.weighted.mean_l3_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.00051169759047619,0.000524494016666667,7.97339734553161e-06,1.76194550354207e-05,2.42950004223273e-07,1.27964261904762e-05,2.50077905947685,6.3682349591858e-07,TRUE
"brain_bio.weighted.mean_l3_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.000400743892857143,0.000405613802380952,4.99620149023351e-07,9.24019889859569e-06,0.0290043880580804,4.86990952380952e-06,1.21521740208916,0.0403573120700904,TRUE
"brain_bio.weighted.mean_l3_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.0004236849,0.000429615147619048,1.68095572572522e-06,1.017953951237e-05,0.00628871690249307,5.93024761904763e-06,1.399683495694,0.0094330753537396,TRUE
"brain_bio.weighted.mean_l3_in_tract_corticospinal_tract_.left..0.imaging",0.000399994333333333,0.000406311947619048,2.75061656366494e-06,9.88461200776354e-06,0.000534397246908263,6.31761428571424e-06,1.57942594662947,0.000915353700149797,TRUE
"brain_bio.weighted.mean_l3_in_tract_corticospinal_tract_.right..0.imaging",0.000411002066666667,0.00041359339047619,-8.35477721639975e-07,6.01812534068762e-06,0.138115662956346,2.59132380952382e-06,0.630489240733052,0.170266102314355,FALSE
"brain_bio.weighted.mean_l3_in_tract_forceps_major.0.imaging",0.0004825733,0.000486788780952381,-3.28821964677959e-06,1.17191815515414e-05,0.270483393465755,4.21548095238091e-06,0.87354210280198,0.307852809668261,FALSE
"brain_bio.weighted.mean_l3_in_tract_forceps_minor.0.imaging",0.000502657226190476,0.000514186992857143,6.6232508261406e-06,1.64362825071928e-05,4.60777856017827e-06,1.15297666666667e-05,2.2937632378327,1.03079184169505e-05,TRUE
"brain_bio.weighted.mean_l3_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.000465888533333333,0.000476465647619048,6.03346492219965e-06,1.51207636492289e-05,5.65014833619541e-06,1.05771142857143e-05,2.27031006967208,1.23211217919555e-05,TRUE
"brain_bio.weighted.mean_l3_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.000480381316666667,0.000490819130952381,5.90625935410375e-06,1.49693692173248e-05,7.0557821365598e-06,1.04378142857143e-05,2.17281853468856,1.51948171322595e-05,TRUE
"brain_bio.weighted.mean_l3_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.000479625066666667,0.000489840776190476,5.6563664607673e-06,1.47750525868518e-05,1.23767665581402e-05,1.02157095238095e-05,2.12993653455342,2.53894934532599e-05,TRUE
"brain_bio.weighted.mean_l3_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.000491696,0.0005013771,5.16297759088231e-06,1.41992224091177e-05,2.89056749535826e-05,9.68110000000002e-06,1.96891982037682,5.71045978186356e-05,TRUE
"brain_bio.weighted.mean_l3_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.00050211204047619,0.000520999654761905,1.30086885129467e-05,2.47665400584818e-05,4.6989417715154e-10,1.88876142857143e-05,3.76163341309277,1.69357693015034e-09,TRUE
"brain_bio.weighted.mean_l3_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.000503792907142857,0.000523241421428571,1.3874593940802e-05,2.50224346306266e-05,1.49138914480882e-11,1.94485142857143e-05,3.86041843979344,6.14310290599825e-11,TRUE
"brain_bio.weighted.mean_l3_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.000427850197619048,0.000441407221428571,8.92134561969804e-06,1.81927019993496e-05,1.33500113541264e-08,1.35570238095238e-05,3.16863796837482,3.93673630272249e-08,TRUE
"brain_bio.weighted.mean_l3_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.000450150288095238,0.000462624871428571,7.95398312478614e-06,1.69951835418805e-05,8.05040533841684e-08,1.24745833333333e-05,2.77120412076556,2.22242572906295e-07,TRUE
"brain_bio.weighted.mean_l3_in_tract_superior_thalamic_radiation_.left..0.imaging",0.000470366892857143,0.00048023929047619,6.04607521959986e-06,1.36987200184954e-05,5.05876396713171e-07,9.87239761904762e-06,2.09887170397556,1.29334901425683e-06,TRUE
"brain_bio.weighted.mean_l3_in_tract_superior_thalamic_radiation_.right..0.imaging",0.000469737152380952,0.000478285883333333,4.76362967768331e-06,1.23338322270786e-05,1.05348857855309e-05,8.54873095238097e-06,1.81989670373103,2.17832897318348e-05,TRUE
"brain_bio.weighted.mean_l3_in_tract_uncinate_fasciculus_.left..0.imaging",0.000534726133333333,0.00053802964047619,-2.14973509374983e-06,8.7567493794642e-06,0.234760958646681,3.30350714285719e-06,0.617794219681026,0.273185958604546,FALSE
"brain_bio.weighted.mean_l3_in_tract_uncinate_fasciculus_.right..0.imaging",0.000534222085714286,0.000541971216666667,2.92529336022917e-06,1.25729685445327e-05,0.00167402444164921,7.74913095238092e-06,1.45054485009168,0.00265693787527811,TRUE
"brain_bio.weighted.mean_icvf_in_tract_acoustic_radiation_.left..0.imaging",0.546243666666667,0.543384269047619,-0.00653960055941115,0.000820805321315891,0.12762680269738,-0.00285939761904763,-0.523465587527355,0.158086660143055,FALSE
"brain_bio.weighted.mean_icvf_in_tract_acoustic_radiation_.right..0.imaging",0.543984733333333,0.543563545238095,-0.00406135833048726,0.00321898214001114,0.820394222548587,-0.000421188095238056,-0.0774264550876593,0.8365119872352,FALSE
"brain_bio.weighted.mean_icvf_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.538002404761905,0.534025578571429,-0.00797048478072639,1.68323997739191e-05,0.0509711376465034,-0.00397682619047623,-0.739183720235636,0.0674847460166716,FALSE
"brain_bio.weighted.mean_icvf_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.53576019047619,0.532372711904762,-0.00739330252642444,0.000618345383567187,0.0973222767757953,-0.00338747857142863,-0.632275154377893,0.124409511444921,FALSE
"brain_bio.weighted.mean_icvf_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.569164983333333,0.564749626190476,-0.0090996925844117,0.000268978298697449,0.0646518658532267,-0.00441535714285712,-0.775760503922508,0.0847331272167289,FALSE
"brain_bio.weighted.mean_icvf_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.54493579047619,0.540321783333333,-0.00894014436612342,-0.000287869919590761,0.0366128868950879,-0.00461400714285709,-0.846706570479644,0.0498742475027575,TRUE
"brain_bio.weighted.mean_icvf_in_tract_corticospinal_tract_.left..0.imaging",0.685613416666667,0.682894997619048,-0.00580125645423986,0.000364418359001763,0.0838570035818816,-0.00271841904761905,-0.396494435717949,0.107727190245041,FALSE
"brain_bio.weighted.mean_icvf_in_tract_corticospinal_tract_.right..0.imaging",0.678023838095238,0.677143778571429,-0.00404102017728076,0.00228090112966168,0.584878344590027,-0.00088005952380954,-0.129797726033037,0.62076045162009,FALSE
"brain_bio.weighted.mean_icvf_in_tract_forceps_minor.0.imaging",0.544515126190476,0.540208121428571,-0.00889703709914355,0.000283027575334131,0.0658617695296768,-0.00430700476190471,-0.790979819428943,0.0856698205160458,FALSE
"brain_bio.weighted.mean_icvf_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.523824121428571,0.517274328571429,-0.0107081476364989,-0.00239143807778686,0.00205726697330153,-0.00654979285714286,-1.25038015417852,0.00321602879260089,TRUE
"brain_bio.weighted.mean_icvf_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.525105014285714,0.519329083333333,-0.0100171321168361,-0.00153472978792578,0.0076632729663412,-0.00577593095238094,-1.09995730287165,0.0113311643006584,TRUE
"brain_bio.weighted.mean_icvf_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.518297438095238,0.51225884047619,-0.0100666282375447,-0.00201056700055046,0.00334591128395084,-0.00603859761904757,-1.16508343958628,0.00518366554140444,TRUE
"brain_bio.weighted.mean_icvf_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.516927897619048,0.512125042857143,-0.00881000133019924,-0.000795708193610329,0.0188763120488932,-0.00480285476190478,-0.929115024363469,0.0266942941508871,TRUE
"brain_bio.weighted.mean_icvf_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.515429352380952,0.507053583333333,-0.0122852377375657,-0.00446630035767221,2.89373973531814e-05,-0.00837576904761894,-1.62500816240446,5.71045978186356e-05,TRUE
"brain_bio.weighted.mean_icvf_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.520524657142857,0.512856619047619,-0.0115813509483251,-0.00375472524215109,0.000129213819018358,-0.00766803809523808,-1.47313638076776,0.000237808411597617,TRUE
"brain_bio.weighted.mean_icvf_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.620996566666667,0.612747526190476,-0.0127828284613248,-0.0037152524910561,0.000375939838088861,-0.00824904047619046,-1.32835524686859,0.00065037591989373,TRUE
"brain_bio.weighted.mean_icvf_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.614891376190476,0.607748135714286,-0.0115881448552763,-0.00269833609710454,0.00166701354733067,-0.00714324047619042,-1.16170770200843,0.00265392647565834,TRUE
"brain_bio.weighted.mean_icvf_in_tract_superior_thalamic_radiation_.left..0.imaging",0.603643904761905,0.59885949047619,-0.00829036815527312,-0.00127846041615548,0.00754036740357584,-0.0047844142857143,-0.79258885047492,0.011199818861802,TRUE
"brain_bio.weighted.mean_icvf_in_tract_superior_thalamic_radiation_.right..0.imaging",0.607192621428571,0.601855511904762,-0.00881197517434518,-0.00186224387327383,0.00265056528588696,-0.0053371095238095,-0.878981287890592,0.00413106121133734,TRUE
"brain_bio.weighted.mean_icvf_in_tract_uncinate_fasciculus_.left..0.imaging",0.470480221428571,0.468474797619048,-0.00572016219977397,0.0017093145807264,0.289618686886084,-0.00200542380952379,-0.426250396548976,0.326765431508429,FALSE
"brain_bio.weighted.mean_icvf_in_tract_uncinate_fasciculus_.right..0.imaging",0.473699852380952,0.469074102380952,-0.00813396089540187,-0.0011175391045981,0.00981972561954777,-0.00462574999999998,-0.976514976044351,0.0143561622437896,TRUE
"brain_bio.weighted.mean_od_in_tract_acoustic_radiation_.left..0.imaging",0.246328030952381,0.24379430952381,-0.00488504509205267,-0.000182397765090218,0.0347202243941423,-0.00253372142857144,-1.02859646901544,0.0477978685956495,TRUE
"brain_bio.weighted.mean_od_in_tract_acoustic_radiation_.right..0.imaging",0.252952633333333,0.25068429047619,-0.00430207411470674,-0.000234611599579044,0.0288563755024455,-0.00226834285714289,-0.896746093231509,0.0402592980800247,TRUE
"brain_bio.weighted.mean_od_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.235294419047619,0.237552919047619,0.000745056088724182,0.00377194391127581,0.00349248806661616,0.0022585,0.959861270463419,0.00537863889191034,TRUE
"brain_bio.weighted.mean_od_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.131078463095238,0.132217683571429,-0.00120492396725628,0.00348336491963723,0.340413306186035,0.00113922047619047,0.86911339154377,0.378317999808463,FALSE
"brain_bio.weighted.mean_od_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.14423878452381,0.145042268333333,-0.00176992230178398,0.00337688992083159,0.540150743602215,0.000803483809523803,0.557051151100883,0.585257277514717,FALSE
"brain_bio.weighted.mean_od_in_tract_corticospinal_tract_.left..0.imaging",0.157470297619048,0.156417578571429,-0.0029719118205452,0.000866473725307093,0.2819518908969,-0.00105271904761906,-0.668519119818897,0.318808347223292,FALSE
"brain_bio.weighted.mean_od_in_tract_corticospinal_tract_.right..0.imaging",0.157855533333333,0.156834821428571,-0.00285030230754531,0.00080887849802154,0.273817156357087,-0.00102071190476188,-0.646611419446737,0.310965216956954,FALSE
"brain_bio.weighted.mean_od_in_tract_forceps_major.0.imaging",0.127274039047619,0.128133245238095,-0.000658288171040505,0.00237670055199289,0.266741253550741,0.000859206190476192,0.675083620277599,0.304260902401834,FALSE
"brain_bio.weighted.mean_od_in_tract_forceps_minor.0.imaging",0.194940828571429,0.197136695238095,0.000861647222829945,0.00353008611050337,0.00128442576806589,0.00219586666666666,1.12642727680931,0.00208317804258187,TRUE
"brain_bio.weighted.mean_od_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.16377145,0.164989561904762,-0.000209936703626521,0.00264616051315032,0.0944542052291168,0.0012181119047619,0.743787702167807,0.121041314849165,FALSE
"brain_bio.weighted.mean_od_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.169485064285714,0.169738478571429,-0.00109878220310659,0.00160561077453518,0.713076826136742,0.000253414285714293,0.149520128385527,0.740173745529938,FALSE
"brain_bio.weighted.mean_od_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.182377178571429,0.181967333333333,-0.00166569638233129,0.000846005906140828,0.521978741212809,-0.00040984523809523,-0.224723971116108,0.566750976337757,FALSE
"brain_bio.weighted.mean_od_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.185679335714286,0.185989361904762,-0.000891469689329841,0.0015115220702822,0.612646365182478,0.000310026190476181,0.166968601693639,0.646267202296151,FALSE
"brain_bio.weighted.mean_od_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.182950933333333,0.18370680952381,-0.000660277326009071,0.00217202970696143,0.295101583082746,0.000755876190476179,0.413157876106041,0.331510219956592,FALSE
"brain_bio.weighted.mean_od_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.184765761904762,0.185077126190476,-0.00114759094542158,0.00177031951685017,0.675389648166596,0.000311364285714294,0.168518389177962,0.703869934535067,FALSE
"brain_bio.weighted.mean_od_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.223114585714286,0.223385195238095,-0.00125530671974471,0.00179652576736376,0.727861221024852,0.000270609523809529,0.12128724034029,0.754011923576643,FALSE
"brain_bio.weighted.mean_od_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.23281010952381,0.232316523809524,-0.00212558139095316,0.00113840996238175,0.552915865885329,-0.000493585714285705,-0.212012148138793,0.592899451228276,FALSE
"brain_bio.weighted.mean_od_in_tract_superior_thalamic_radiation_.right..0.imaging",0.246941373809524,0.244670880952381,-0.00439844819342234,-0.00014253752086334,0.0365363735706455,-0.00227049285714284,-0.919446110676523,0.0498742475027575,TRUE
"brain_bio.weighted.mean_od_in_tract_uncinate_fasciculus_.left..0.imaging",0.232219273809524,0.233248845238095,-0.000972417204403943,0.00303156006154681,0.313065964211622,0.00102957142857144,0.443361746715276,0.349422011668455,FALSE
"brain_bio.weighted.mean_od_in_tract_uncinate_fasciculus_.right..0.imaging",0.225595716666667,0.22942720952381,0.00179151729170945,0.00587146842257625,0.000242236494762879,0.00383149285714285,1.69838900922226,0.000430550482129912,TRUE
"brain_bio.weighted.mean_isovf_in_tract_acoustic_radiation_.left..0.imaging",0.0691839985714286,0.0704645754761905,-0.00159551802818555,0.00415667183770937,0.382402470101163,0.00128057690476191,1.85097266883149,0.421373422468161,FALSE
"brain_bio.weighted.mean_isovf_in_tract_acoustic_radiation_.right..0.imaging",0.0730411126190476,0.0725973530952381,-0.00311297942557896,0.00222546037795991,0.74426357132306,-0.000443759523809525,-0.607547596001162,0.769467716168662,FALSE
"brain_bio.weighted.mean_isovf_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.057969354047619,0.065216615,0.00540754792955288,0.00908697397520903,3.11271065858873e-14,0.00724726095238096,12.5018832302801,1.52405361491278e-13,TRUE
"brain_bio.weighted.mean_isovf_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.055098085,0.0612970921428571,0.00449704523300907,0.00790096905270522,1.92254902060537e-12,0.00619900714285714,11.2508577074088,8.45595713300161e-12,TRUE
"brain_bio.weighted.mean_isovf_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.0512903588095238,0.0523680992857143,-0.00117556015416671,0.00333104110654767,0.348100033205382,0.00107774047619048,2.10125353225323,0.386034011182891,FALSE
"brain_bio.weighted.mean_isovf_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.0406709299047619,0.0422805485,-0.000424079327466631,0.00364331651794282,0.120679898497432,0.0016096185952381,3.9576636162667,0.151653431767959,FALSE
"brain_bio.weighted.mean_isovf_in_tract_corticospinal_tract_.left..0.imaging",0.120608085714286,0.122346478333333,-0.000153190962470854,0.00362997620056607,0.0716152631188861,0.00173839261904761,1.44135661282758,0.0926890811937703,FALSE
"brain_bio.weighted.mean_isovf_in_tract_corticospinal_tract_.right..0.imaging",0.119790002380952,0.120786951428571,-0.000886958258916861,0.00288085635415495,0.299243918750343,0.000996949047619045,0.832247289259231,0.33543756767047,FALSE
"brain_bio.weighted.mean_isovf_in_tract_forceps_major.0.imaging",0.146821963095238,0.146365567380952,-0.00418343702443146,0.00327064559586003,0.810111649269365,-0.000456395714285712,-0.310849756170107,0.829285889488758,FALSE
"brain_bio.weighted.mean_isovf_in_tract_forceps_minor.0.imaging",0.0879488252380952,0.0924797247619048,0.00227542189871303,0.00678637714890603,8.72289798569995e-05,0.00453089952380953,5.15174536049057,0.00016583091775012,TRUE
"brain_bio.weighted.mean_isovf_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.0580798997619048,0.059813850952381,0.000162589308335883,0.00330531307261649,0.0306018574864367,0.00173395119047619,2.98545830413692,0.0422403298815443,TRUE
"brain_bio.weighted.mean_isovf_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.0656197538095238,0.0686511823809524,0.00134917669600108,0.00471368044685606,0.000427062653658359,0.00303142857142857,4.61968903484152,0.000733925553803604,TRUE
"brain_bio.weighted.mean_isovf_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.0637597526190476,0.066425884047619,0.00101121453686876,0.0043210483202741,0.00162288855058344,0.00266613142857143,4.18152724729197,0.00259162817770093,TRUE
"brain_bio.weighted.mean_isovf_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.0709865273809524,0.0742260916666667,0.00150494503644802,0.00497418353498055,0.000262258588621616,0.00323956428571429,4.56363257259933,0.000464546783258085,TRUE
"brain_bio.weighted.mean_isovf_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.0814677338095238,0.0874158221428571,0.00283374620919281,0.00906243045747387,0.000190043323449097,0.00594808833333334,7.30115845279348,0.000338943246976224,TRUE
"brain_bio.weighted.mean_isovf_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.0863510185714286,0.0937419154761905,0.00443011249632756,0.0103516813131962,1.15648544377997e-06,0.0073908969047619,8.55913112205878,2.8179152362526e-06,TRUE
"brain_bio.weighted.mean_isovf_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.0740064414285714,0.0792480333333333,0.00331795451033907,0.00716522929918472,1.14831211568091e-07,0.00524159190476189,7.08261578800665,3.08794812455125e-07,TRUE
"brain_bio.weighted.mean_isovf_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.0795743311904762,0.0853046616666667,0.00373475566135079,0.00772590529103017,2.38277804502465e-08,0.00573033047619048,7.20122983185853,6.83238566501544e-08,TRUE
"brain_bio.weighted.mean_isovf_in_tract_superior_thalamic_radiation_.left..0.imaging",0.0765371114285714,0.08217572,0.00377942700783482,0.0074977901350223,3.87177220985419e-09,0.00563860857142856,7.36715622811401,1.24810545149958e-08,TRUE
"brain_bio.weighted.mean_isovf_in_tract_superior_thalamic_radiation_.right..0.imaging",0.075443764047619,0.0799078207142857,0.0025694203312808,0.00635869300205254,4.34447146698634e-06,0.00446405666666667,5.91706514517094,9.76095537387841e-06,TRUE
"brain_bio.weighted.mean_isovf_in_tract_uncinate_fasciculus_.left..0.imaging",0.0329761697380952,0.0349455666666667,0.000381100613926287,0.00355769324321657,0.0151512474638753,0.00196939692857143,5.97218216734344,0.0216030149278881,TRUE
"brain_bio.weighted.mean_isovf_in_tract_uncinate_fasciculus_.right..0.imaging",0.0325392876190476,0.0342702569047619,0.000163339934965786,0.00329859863646278,0.0304926993951709,0.00173096928571428,5.31962870846939,0.0422018959629165,TRUE
"brain_bio.weighted.mean_md_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.000759747804761905,0.000764681804761905,1.22748543785258e-06,8.64051456214753e-06,0.00914113280295787,4.93400000000006e-06,0.649426029147437,0.0134087244519666,TRUE
"brain_bio.weighted.mean_md_in_tract_uncinate_fasciculus_.left..0.imaging",0.000802175804761905,0.000805124838095238,-2.10625909655586e-06,8.00432576322268e-06,0.25253124813142,2.94903333333341e-06,0.367629304677011,0.291252706178238,FALSE
"brain_bio.weighted.mean_fa_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.477787302380952,0.47113079047619,-0.00957579055490494,-0.00373723325461888,8.68516030247475e-06,-0.00665651190476191,-1.39319564827081,1.82493854128923e-05,TRUE
